Read_ID	Read_Length	Aligned_contig	Align_Length	Identity	match	mismatch	insertions	deletions	softclip	hardclip	intron_skip
cd18b285-60f5-44b4-bd68-245dce5361de	616	chr2	602	0.9619834710743802	582	4	3	16	27	0	3909
cbe0a96c-4985-4788-8257-6f2066be7085	563	chr2	534	0.9962546816479401	532	1	0	1	30	0	3909
9facb0b5-6aa6-4eb6-93c5-0cc406daf2e1	563	chr2	530	0.9943502824858758	528	2	1	0	32	0	3909
5324ee2f-cb92-412f-889d-34c8ebc1bb28	561	chr2	538	0.9722222222222222	525	6	2	7	28	0	3899
365fc42d-e1fd-4fee-a7b0-2d3eff11d330	529	chr2	523	0.9714828897338403	511	12	3	0	3	0	3909
99aa03f3-eb81-43ab-b0de-3cd1b523d522	531	chr2	524	0.9848197343453511	519	5	3	0	4	0	3909
25ffc7a0-de82-49e2-86ef-93c27cc85417	568	chr2	527	0.9924098671726755	523	4	0	0	41	0	3909
92552831-b17d-4cb3-a0d3-e81c4bf9fba2	533	chr2	527	0.9716446124763705	514	2	2	11	15	0	3909
6751616d-e5cb-41c0-8029-c39870a3313a	548	chr2	525	0.9810606060606061	518	3	3	4	24	0	3909
b44a3ab4-1fbe-4349-8004-82f53982f30b	703	chr2	609	0.9885057471264368	602	3	0	4	98	0	3824
88769daa-401d-4f35-af28-02ddb92c56a8	524	chr2	523	0.994263862332696	520	2	0	1	2	0	3909
c04a95ff-71ca-4c5f-b4cd-5d2c426e6655	542	chr2	524	0.9716446124763705	514	5	5	5	18	0	3909
0d24b2cd-c15c-47bb-acde-c1ce73521d4e	517	chr2	516	0.9941860465116279	513	2	0	1	2	0	3909
9a1f6d80-e1ab-4b53-9eb9-05ffec156546	519	chr2	515	0.9845261121856866	509	4	2	2	4	0	3909
9f5f9300-217b-4c3e-b957-d4370dfc36da	595	chr2	537	0.9759704251386322	528	4	4	5	59	0	3892
f7d27b27-06ad-4592-980a-1476b3f420a5	529	chr2	514	0.9941634241245136	511	1	0	2	17	0	3909
9613e662-c2c9-4c45-b750-15b9fb729d00	516	chr2	513	0.9785575048732943	502	4	0	7	10	0	3909
99c065ea-19c4-4f6c-bfcb-f828109cb2d7	515	chr2	512	0.970703125	497	4	0	11	14	0	3909
a2e4d19a-8883-44b5-ae11-b5279f9f4e32	542	chr2	519	0.9807321772639692	509	2	0	8	31	0	3909
b65dec42-5219-4ee1-b9e2-eab08a65a040	523	chr2	516	0.9922480620155039	512	1	0	3	10	0	3909
7abd0a9e-a437-4b44-8e47-68246f66808d	566	chr2	512	0.9863813229571985	507	3	2	2	54	0	3916
8d44c1d0-9980-4b7d-9688-3df5989f64bd	499	chr2	486	0.9094567404426559	452	15	11	19	21	0	3934
7626686f-fa74-4481-a260-e17bc78c15ec	518	chr2	511	0.9902152641878669	506	2	0	3	10	0	3909
99fa3e74-d170-4df8-8323-9a90c4c27a64	510	chr2	511	0.980544747081712	504	3	3	4	0	0	3913
2a045a44-4126-4352-84d1-a800a5ba0506	549	chr2	518	0.9751908396946565	511	4	6	3	28	0	3909
5d823422-d0b1-4c91-9738-05c5a5497ec1	515	chr2	509	0.96484375	494	7	3	8	11	0	3909
98654208-3966-4880-a1ff-00e6a5331d8f	490	chr2	492	0.9939024390243902	489	1	0	2	0	0	3925
26d00cd2-f1df-4ad0-9e33-bee038a969da	548	chr2	517	0.9980657640232108	516	1	0	0	31	0	3909
76a92f95-4c0a-40d4-adc4-8770b37d7ed5	585	chr2	515	0.9884169884169884	512	2	3	1	68	0	3909
85adf181-8a8a-499d-8874-d26f190ecefe	558	chr2	512	0.9921875	508	4	0	0	46	0	3909
0bc0e19f-1cfd-4a52-a6f3-b8995ffbc1b8	515	chr2	508	0.980544747081712	504	3	6	1	2	0	3909
2ee4abd0-8bc1-44f0-8356-aad5c51a8252	534	chr2	513	0.9845559845559846	510	0	5	3	19	0	3909
ea7427b7-b621-4894-81de-28a8f48d30ef	519	chr2	517	0.9903288201160542	512	2	0	3	5	0	3909
58588587-be97-4654-b606-5da25be4978a	507	chr2	509	0.9455252918287937	486	15	5	8	1	0	3909
3c3e99f6-5028-4947-a8f7-88795503071f	527	chr2	504	0.9684418145956607	491	4	3	9	29	0	3909
c08c3fe2-8817-42c7-bfc0-d25e300b347d	522	chr2	511	0.9980430528375733	510	1	0	0	11	0	3909
af9239d0-f9d7-40f5-b262-74d28ac20c19	503	chr2	509	0.9842829076620825	501	1	0	7	1	0	3909
ebca84a7-5b78-4b07-b5b1-5a2b718f0e17	532	chr2	511	0.97265625	498	6	1	7	27	0	3909
d6b692d0-add1-4a9e-b82c-f71dfd36be94	528	chr2	510	0.9474708171206225	487	9	4	14	28	0	3909
351bb30c-caa3-446f-a7dd-eedc11cc9fbb	521	chr2	512	0.9922027290448343	509	0	1	3	11	0	3909
9e741a18-cb0b-4393-b744-d9e877ef6b43	508	chr2	508	0.9823529411764705	501	3	2	4	2	0	3909
823ee237-fed4-45b2-8589-23f978bde0f1	508	chr2	508	0.9882121807465619	503	3	1	2	1	0	3909
8a490e43-4536-4bc7-886f-6c78192a15f7	515	chr2	504	0.9583333333333334	483	7	0	14	25	0	3909
5d1c03c9-2715-4efb-af6e-9ccd0b51d38e	499	chr2	499	0.9959919839679359	497	2	0	0	0	0	3909
6496e211-c88e-4733-b3df-f8cdaf6f445e	511	chr2	509	0.9764243614931237	497	4	0	8	10	0	3909
98aa269a-465a-4473-b203-7c5fef726bcb	516	chr2	507	0.97265625	498	4	5	5	9	0	3913
2fa6511b-dd09-43e2-922e-00b11faa8a19	553	chr2	509	0.9823874755381604	502	3	2	4	46	0	3909
30222349-8d9b-4250-8f7b-ece1338e5e5a	510	chr2	509	0.9843444227005871	503	3	2	3	2	0	3909
957f069c-b685-4744-bdc1-5ca39d51de0b	530	chr2	508	0.98635477582846	506	2	5	0	17	0	3909
4576b1d4-3416-43ed-997b-789c0c6d87d2	547	chr2	506	0.9920948616600791	502	3	0	1	42	0	3909
5aa41ac3-834d-483c-adcc-3957b1275f34	529	chr2	512	0.986328125	505	2	0	5	22	0	3909
7febd37d-b506-48f6-84e4-dc69ed464910	531	chr2	501	0.9720558882235529	487	5	0	9	39	0	3909
a04e5369-7af4-41a6-9799-d273749dd827	497	chr2	497	0.9959758551307847	495	2	0	0	0	0	3909
affee7c7-755d-4038-88a4-f6eb24340978	494	chr2	499	0.9739478957915831	486	7	0	6	1	0	3909
f9865762-d6e2-41b8-b22c-afa57b32307e	533	chr2	504	0.9577735124760077	499	4	17	1	13	0	3909
ee1089e3-e5ba-4594-8b9c-372cf41fe3c0	496	chr2	495	0.9959595959595959	493	1	0	1	2	0	3909
4eb02cbe-7db4-4402-a90f-d1bd8c83f1a1	523	chr2	507	0.9744597249508841	496	10	2	1	15	0	3909
024fb0cb-a542-4a2d-a30b-08ee0dc0c59b	640	chr2	585	0.9880749574105622	580	4	2	1	54	0	3824
717094cd-c992-4945-a61d-393aa1216311	533	chr2	499	0.9879759519038076	493	5	0	1	35	0	3909
56eb45bf-ba8f-4312-b37d-158f43100260	498	chr2	495	0.9680638722554891	485	4	6	6	3	0	3915
ebd14618-21bd-4f59-9f77-dad8d974731b	525	chr2	482	0.9068441064638784	477	4	44	1	0	0	3909
6af13a3a-a00c-4ba8-b4a5-96bf95338b8f	506	chr2	501	0.9801980198019802	495	4	4	2	3	0	3909
598f1e04-2c0e-4fdb-88c6-6ba20167534d	506	chr2	503	0.9782608695652174	495	5	3	3	3	0	3909
c438a9dd-5ef3-422c-99f7-f135f7f5d08a	501	chr2	500	0.9880478087649402	496	3	2	1	0	0	3909
f20f9143-897f-4a54-8a38-1c0a28e9f94f	523	chr2	494	0.9898785425101214	489	4	0	1	30	0	3909
d41c0afd-e738-4465-ae8b-d3571c932a12	486	chr2	495	0.9777777777777777	484	2	0	9	0	0	3909
8794731f-fca8-42c7-83c1-7e06f222b9e1	547	chr2	537	0.9795158286778398	526	5	0	6	16	0	3630
96f5af41-d6fc-4a34-baf3-6a18b75dd054	699	chr2	646	0.9891975308641975	641	4	2	1	52	0	2500
d98fabdc-c6e6-4b86-81eb-d364fcf67345	1480	chr2	357	0.931758530183727	355	2	24	0	1099	0	2585
aa5f2629-49e4-45db-979f-7c99e18d2638	491	chr2	479	0.975051975051975	469	4	2	6	16	0	2585
b3591f82-1fc2-4d38-9c35-0f15cc6f1771	525	chr2	482	0.9875518672199171	476	2	0	4	47	0	2585
0bf1a99a-2616-4f71-92db-c19f6de3469e	490	chr2	479	0.9812889812889813	472	5	2	2	11	0	2585
5647b950-1537-4a73-ac69-289eec406d8c	517	chr2	475	0.9957894736842106	473	2	0	0	42	0	2585
645c362a-26e2-4347-bf47-a5f3be7a952a	503	chr2	475	0.9812108559498957	470	4	4	1	25	0	2585
feb95007-620f-47da-a602-3b568f8e5230	544	chr2	482	0.9774590163934426	477	2	6	3	59	0	2585
044d5ec3-5c65-4f02-87c6-f810bd92b328	490	chr2	473	0.9873949579831933	470	2	3	1	15	0	2585
270bab4e-5a1b-4ad4-9c34-551950a0d3ab	510	chr2	481	0.9813278008298755	473	7	1	1	29	0	2585
34f2a87b-64a9-47ad-9806-95db8934bb4d	510	chr2	482	0.9834368530020704	475	5	1	2	29	0	2585
75730d5e-4071-4d5c-974e-8383a1632520	525	chr2	482	0.9813664596273292	474	4	1	4	46	0	2585
9c564b3c-997d-4cc7-bdbf-a4f470215eea	488	chr2	478	0.9916317991631799	474	2	0	2	12	0	2585
f587991a-37ee-4a57-ac39-6db237f04f29	491	chr2	480	0.8993963782696177	447	15	17	18	12	0	2585
83ec1800-e052-442f-89c2-06d4e5fc7bac	494	chr2	475	0.9791231732776617	469	2	4	4	19	0	2585
ebfbdf72-cedd-4df7-8ab8-e11b6df66175	486	chr2	450	0.9128540305010894	419	12	9	19	46	0	2585
1bd9f80a-1dcd-4704-ab9c-fffa9923c843	507	chr2	465	0.9300847457627118	439	16	7	10	45	0	2585
4ff31909-1be1-4799-b2fd-329b732e9dd3	511	chr2	488	0.9816326530612245	481	3	2	4	25	0	2585
e8671b8b-7325-4b21-8229-bb8a536f281b	510	chr2	482	0.9772256728778468	472	8	1	2	29	0	2585
c4fbac17-6b02-4479-9da2-4774b171486e	501	chr2	480	0.991701244813278	478	2	2	0	19	0	2585
56b1cca4-859c-4de0-8651-62a185646ed5	493	chr2	476	0.9895397489539749	473	3	2	0	15	0	2585
1d613782-1f08-4b4a-98d7-813048fa3757	489	chr2	464	0.9892241379310345	459	2	0	3	28	0	2585
a437fb1a-b296-40bc-81ce-03ca5e15eb1b	510	chr2	444	0.9641255605381166	430	3	2	11	75	0	2585
b5425afa-f2b4-4208-b5c3-826bdce5bb45	416	chr2	412	0.9735576923076923	405	3	4	4	4	0	2585
6897a2d8-5732-407d-8dd5-6553f632499e	369	chr2	367	0.9516129032258065	354	4	5	9	6	0	2585
949cd8ba-0d98-4bc8-b1c9-62ee909445f3	321	chr2	321	0.9968847352024922	320	1	0	0	0	0	2500
cf88fa3c-4c22-46e9-b583-e1fe66cfb413	403	chr2	326	0.9969325153374233	325	1	0	0	77	0	2500
fef372e4-2787-4dbb-9696-0883cdcf58c7	317	chr2	318	0.9779874213836478	311	4	0	3	2	0	2500
b47ca90c-0d11-468f-97f0-75bfe456ee2b	303	chr2	299	0.9933110367892977	297	2	0	0	4	0	2500
186ad75a-a4f0-4588-a38a-802e1574c00e	286	chr2	268	0.9888059701492538	265	2	0	1	19	0	2500
e25c5a6e-9142-4a69-a579-42d678cccbe1	215	chr2	209	0.9904306220095693	207	2	0	0	6	0	2500
88543e4a-2515-4f85-82df-622b460070cd	118	chr2	108	0.9722222222222222	105	1	0	2	12	0	0
89c64220-3056-450f-8844-f2037b2d50f4	242	chr2	165	0.9272727272727272	153	5	0	7	84	0	0
ec42d06f-4e29-420a-b953-ae7a860ee61f	1286	chr2	1285	0.9829721362229102	1270	5	7	10	4	0	0
ce23ac54-98ea-42de-acf8-17dfab843c18	1186	chr2	1152	0.986171132238548	1141	5	5	6	35	0	0
ed7e4b75-8022-4600-a5eb-c23d429f64b7	3307	chr2	3321	0.9822982298229823	3274	20	12	27	1	0	14590
27772ec3-4954-4f1a-aff8-e933ee69e0eb	2658	chr2	2644	0.9920814479638009	2631	5	8	8	14	0	5835
d3ecc21d-fafb-43e2-a065-fbed7f2b58bc	3274	chr2	3196	0.9856384639400562	3157	20	7	19	90	0	14590
546dd708-4971-45ca-adf1-b070e1f70beb	3219	chr2	3239	0.9472078120231919	3104	44	38	91	33	0	14601
25a0223c-60c5-4666-9f06-6c5f687aae8b	3299	chr2	3286	0.9851560133292941	3252	16	15	18	16	0	14590
f40e8fd5-f35e-4a33-bfb6-2ffbbde678e2	3327	chr2	3283	0.9797092671108419	3235	23	19	25	50	0	14590
c04a2155-954f-4fce-919c-78c685b5ec8f	3253	chr2	3279	0.9802431610942249	3225	17	11	37	0	0	14590
91b4727b-5185-4f9b-85f2-edf0f9054212	3274	chr2	3280	0.9872340425531915	3248	16	10	16	0	0	14590
9c247d79-a084-4941-a85d-28aff4723d35	3283	chr2	3278	0.9863346492559976	3248	15	15	15	5	0	14590
f1fcdf4e-002d-43df-a1df-c68f94f30733	3405	chr2	3341	0.985957573946818	3300	23	6	18	76	0	14531
484d0ac6-53ad-4418-9d7b-708fea476085	3395	chr2	3276	0.9793751895662723	3229	27	21	20	118	0	14590
53cea89a-5b32-4232-a3d3-bc5c03e5b24b	3283	chr2	3261	0.982879853255885	3215	10	10	36	48	0	14590
193d3c57-73cb-43a8-bfa9-24669625770e	3935	chr2	660	0.15095338983050846	570	33	3116	57	216	0	17087
0aace0b1-85d6-40dd-bdaf-93d9b729b6fb	2973	chr2	2936	0.9867886178861789	2913	12	16	11	32	0	14157
6dcc29c0-2a75-4a28-98c6-275545a1721f	3355	chr2	2886	0.9252032520325203	2845	20	189	21	301	0	14175
f13ab709-bc17-41d1-93c0-058e0bcb6ba4	2723	chr2	2731	0.9864914202263599	2702	13	8	16	0	0	14157
82113e0b-41c6-41b8-97a5-b857232ba540	2531	chr2	2522	0.9873567759778744	2499	3	9	20	20	0	14157
f753fd23-69d2-4cf3-803c-c8db4b7a0ffd	2241	chr2	2208	0.9936737460460913	2199	2	5	7	35	0	8845
99fd347e-379f-4a3f-8c0a-7fd180d5bf20	6309	chr2	6274	0.9869696488161449	6211	27	19	36	52	0	2939
d28e0379-80fb-4e12-84a2-75d0961207c7	5437	chr2	5437	0.9835013748854262	5365	35	18	37	19	0	2315
2938d16f-5afa-4d8d-9b87-99c3313d70e3	2577	chr2	2499	0.9828753484667463	2468	17	12	14	80	0	4522
25ad493e-e855-4e91-b959-c64e1f1315de	2102	chr2	2106	0.988168480832939	2088	7	7	11	0	0	4522
2548080e-204e-4258-891b-697f885f0747	2210	chr2	2154	0.9801385681293302	2122	12	11	20	65	0	2939
3db415c9-6736-44c6-b796-2787988dd1a1	1972	chr2	1972	0.9863429438543247	1950	12	5	10	5	0	2939
5182b5e7-3ac3-4e4a-b280-bbec361e72f7	1912	chr2	1836	0.9929193899782135	1823	3	0	10	86	0	2939
a4e076bc-0256-4fff-8eba-c48b24ecb650	1796	chr2	1713	0.9889083479276124	1694	6	0	13	96	0	2830
ca616dab-7715-44ca-983d-167d31a0239d	1662	chr2	1644	0.9890776699029126	1630	7	4	7	21	0	2830
9a7fecbb-c2f3-4870-be96-e4ac7b5f29f0	1581	chr2	1532	0.9837556855100714	1514	9	7	9	51	0	2830
de6ce0f2-a651-4208-8793-9f131f5d7a22	1506	chr2	1422	0.9818054583624912	1403	11	7	8	85	0	2830
ffbc4177-2691-4058-949d-5231d5ad5f32	1294	chr2	1285	0.9906976744186047	1278	5	5	2	6	0	2830
18be7f44-a39c-476b-ad9c-3210a949f695	1305	chr2	1235	0.9870654810024252	1221	4	2	10	78	0	2206
cf2cd97d-ce5e-4797-b456-2c982bb71b90	1118	chr2	1077	0.9824723247232472	1065	5	7	7	41	0	2206
7800664f-1a76-4512-90fe-1c8379b9aa09	1024	chr2	1024	0.9931840311587147	1020	1	3	3	0	0	1637
da54c32e-49ed-479f-958f-c6853c412778	1046	chr2	979	0.9729458917835672	971	6	19	2	50	0	1637
c392c773-1f36-4f49-8581-1bec16f4d6a5	1021	chr2	943	0.9450897571277719	895	10	4	38	112	0	0
c27ddcf8-6523-49b0-95ed-59791ba8adef	901	chr2	870	0.983963344788087	859	8	3	3	31	0	0
5bc2293b-52bd-403a-8736-3bf30005c748	828	chr2	819	0.982989064398542	809	4	4	6	11	0	0
b8358a55-2a2e-4069-b96f-d52126f49b6e	795	chr2	795	0.9937185929648241	791	3	1	1	0	0	0
7b79945f-b0bf-413e-9bc3-48c0ea3036b3	737	chr2	728	0.9849108367626886	718	6	1	4	12	0	0
293b7b45-d07c-4545-987a-081c8b26d6eb	758	chr2	691	0.9572039942938659	671	18	10	2	59	0	0
a9fe56b0-6b55-4618-8c18-b06a32d2d92f	684	chr2	621	0.9823717948717948	613	4	3	4	64	0	0
48917d8b-4532-4a42-8692-7cc9f953207b	580	chr2	531	0.9850187265917603	526	2	3	3	49	0	0
3c1bb9de-319e-4858-a7f5-b36f8f2a7d7b	456	chr2	454	0.9889867841409692	449	2	0	3	5	0	0
5a395b13-1eb8-41a1-981a-c68375456b17	475	chr2	446	0.9932735426008968	443	2	0	1	30	0	0
fadaef3c-6f08-41b0-adec-dba24692b124	465	chr2	405	0.9484029484029484	386	10	2	9	67	0	0
7fb343de-dbe6-4ced-b7c0-3be187b30555	449	chr2	371	0.976	366	1	4	4	78	0	0
80300ef2-18bf-4990-b5fa-b508205f6e43	440	chr2	356	0.9943820224719101	354	2	0	0	84	0	0
747c95be-6ae4-463d-bb12-baf155a3e220	356	chr2	341	0.9736842105263158	333	1	1	7	21	0	0
1e455ef2-d359-414c-a69a-6d1baabd7a46	319	chr2	310	0.9	288	7	10	15	14	0	0
